mapmaker_name,mapmaker_id,map_or_book_id,country,city,date
Tilemann Stella,72.0,B,Germany,Wittenberg,1563
Gemma Frisius,29.0,E,Germany,Wittenberg,1566
Gemma Frisius,29.0,E,Germany,Wittenberg,1567
Tilemann Stella,72.0,6,Germany,Wittenberg,1567
Gemma Frisius,29.0,E,Germany,Wittenberg,1570
Tilemann Stella,72.0,B,Germany,Wittenberg,1571
Marcus Jordan,45.0,A,Germany,Wittenberg,1572
Gemma Frisius,29.0,E,Germany,Wittenberg,1574
Gemma Frisius,29.0,E,Germany,Wittenberg,1576
Gemma Frisius,29.0,E,Germany,Wittenberg,1579
Gemma Frisius,29.0,E,Germany,Wittenberg,1583
Gemma Frisius,29.0,E,Germany,Wittenberg,1587
Tilemann Stella,72.0,B,Germany,Wittenberg,1590
Gemma Frisius,29.0,E,Germany,Wittenberg,1593
Tilemann Stella,72.0,B,Germany,Wittenberg,1595
Tilemann Stella,72.0,B,Germany,Wittenberg,1603
Gemma Frisius,29.0,E,Germany,Wittenberg,1604
Caspar Brusch,16.0,G.2,Germany,Wittenberg,1612
Gemma Frisius,29.0,Е,Germany,Wittenberg,1614
Sebastian Munster,58.0,D,Germany,Worms,1529
Sebastian Munster,58.0,E,Germany,Worms,1529
Heinrich Zell,84.0,2.6,Germany,Zerbst,1592
Bonaventura Castiglioni,18.0,A,Italy,Bergamo,1594
Nicolaus Germanus,32.0,A.1,Italy,Bologna,1477
Abraham Ortelius,1.0,E.1[1577],Italy,Brescia,1598
Sebastian Rotenhan · 453,64.0,1.10,Italy,Brescia,1598
Aegidius Tschudi · 547 25,78.0,1.15,Italy,Brescia,1598
Nicolaus Cusanus,23.0,1.3,Italy,Florence,са. 1492
Paolo Giovio,33.0,F,Italy,Florence,1548
Paolo Giovio,33.0,11:1550,Italy,Florence,1549
Paolo Giovio,33.0,J,Italy,Florence,1549
Paolo Giovio,33.0,K,Italy,Florence,1550-52
Paolo Giovio,33.0,L,Italy,Florence,1551
Agostino Giustiniani,34.0,А,Italy,Genoa,1516
Agostino Giustiniani,34.0,D,Italy,Genoa,1537
Domenico Macaneo · 359,52.0,A,Italy,Milan,1490
Bonaventura Castiglioni,18.0,A,Italy,Milan,1541
Caspar Vopel,79.0,5.3,Italy,Milan,1556
Domenico Macaneo · 359,52.0,A.1,Italy,Milan,1699
Nicolaus Germanus,32.0,B.1,Italy,Rome,1478
Nicolaus Cusanus,23.0,1.5,Italy,Rome,1507
Nicolaus Cusanus,23.0,1.5,Italy,Rome,1508
Paolo Giovio,33.0,8:1525,Italy,Rome,1524
Paolo Giovio,33.0,2,Italy,Rome,1524
Paolo Giovio,33.0,C,Italy,Rome,1524
Girolamo Bell' Armato,10.0,1,Italy,Rome,1536
Nikolaos Sophianos · 495,71.0,1.1,Italy,Rome,"bef.
1544"
Paolo Giovio,33.0,3,Italy,Rome,1546
Nicolaus Cusanus,23.0,1.8,Italy,Rome,1548
Pirro Ligorio,51.0,1,Italy,Rome,1552
Pirro Ligorio,51.0,A,Italy,Rome,1552
Nikolaos Sophianos · 495,71.0,1.4,Italy,Rome,1552
Pirro Ligorio,51.0,2,Italy,Rome,1553
Pirro Ligorio,51.0,4,Italy,Rome,1554
Olaus Magnus,53.0,1.3,Italy,Rome,1554
Olaus Magnus,53.0,1.3,Italy,Rome,1555
Olaus Magnus,53.0,В,Italy,Rome,1555
Gerard Mercator,56.0,6.1,Italy,Rome,1555
Aegidius Tschudi · 547 25,78.0,1.4,Italy,Rome,1555
Jacob van Deventer,25.0,1.2,Italy,Rome,1556
Wolfgang Wissenburg,82.0,1.4,Italy,Rome,1557
Gilles Boileau de Buillon,12.0,22.1,Italy,Rome,1558
Giacomo Gastaldi,30.0,2.2,Italy,Rome,1558
Pirro Ligorio,51.0,4,Italy,Rome,1558
Pirro Ligorio,51.0,5,Italy,Rome,1558
Pirro Ligorio,51.0,6,Italy,Rome,1558
Pirro Ligorio,51.0,7,Italy,Rome,1558
Pirro Ligorio,51.0,С,Italy,Rome,1558
Pirro Ligorio,51.0,8,Italy,Rome,1559
Pirro Ligorio,51.0,9,Italy,Rome,1559
Vincenzo Paletino,60.0,1.5,Italy,Rome,1559
Girolamo Bell' Armato,10.0,1.5,Italy,Rome,1560
Giacomo Gastaldi,30.0,86.1,Italy,Rome,1560
Gerard Mercator,56.0,4.1,Italy,Rome,са. 1560-66
Pirro Ligorio,51.0,1.1,Italy,Rome,356057
Giacomo Gastaldi,30.0,85.1,Italy,Rome,1561
Giacomo Gastaldi,30.0,91,Italy,Rome,1561
Giacomo Gastaldi,30.0,92,Italy,Rome,1561
Pirro Ligorio,51.0,10,Italy,Rome,1561
Pirro Ligorio,51.0,11,Italy,Rome,1561
Fernando Alvares Seco,67.0,1,Italy,Rome,1561
Pirro Ligorio,51.0,12,Italy,Rome,1563
Pirro Ligorio,51.0,0,Italy,Rome,1563
Girolamo Bell' Armato,10.0,1.7,Italy,Rome,1564
Pirro Ligorio,51.0,12,Italy,Rome,1564
Jacob van Deventer,25.0,7.4,Italy,Rome,1566
Jacob van Deventer,25.0,8.5,Italy,Rome,1566
Pirro Ligorio,51.0,E,Italy,Rome,1569
Giacomo Gastaldi,30.0,70.5,Italy,Rome,1570
Giacomo Gastaldi,30.0,84.1,Italy,Rome,1570
Pirro Ligorio,51.0,1.2,Italy,Rome,1570
Gerard Mercator,56.0,6.9,Italy,Rome,1570
Nikolaos Sophianos · 495,71.0,B.1,Italy,Rome,1570
Giacomo Gastaldi,30.0,2.4,Italy,Rome,1570s?
Olaus Magnus,53.0,1.6,Italy,Rome,1572
Pirro Ligorio,51.0,E,Italy,Rome,1573
Pirro Ligorio,51.0,11.1,Italy,Rome,1574-5
Giacomo Gastaldi,30.0,90.5,Italy,Rome,1577
Giacomo Gastaldi,30.0,2.4,Italy,Rome,1582
Giacomo Gastaldi,30.0,90.7,Italy,Rome,1582
Giacomo Gastaldi,30.0,61.1,Italy,Rome,1590
Giacomo Gastaldi,30.0,62.2,Italy,Rome,1590
Ferdinand de Lannoy,48.0,2.2,Italy,Rome,1596
Giacomo Gastaldi,30.0,90.7,Italy,Rome,1597
Giacomo Gastaldi,30.0,90.8,Italy,Rome,1599
Girolamo Bell' Armato,10.0,1.3,Italy,Rome,1602
Giacomo Gastaldi,30.0,2.2,Italy,Rome,1602
Giacomo Gastaldi,30.0,70.5,Italy,Rome,1602
Giacomo Gastaldi,30.0,84.1,Italy,Rome,1602
Giacomo Gastaldi,30.0,84.3,Italy,Rome,1602
Giacomo Gastaldi,30.0,90.7,Italy,Rome,1602
Pirro Ligorio,51.0,11.4,Italy,Rome,1602
Gerard Mercator,56.0,4.1,Italy,Rome,1602
Girolamo Bell' Armato,10.0,1.3,Italy,Rome,1646
Giacomo Gastaldi,30.0,84.1,Italy,Rome,1647
Pirro Ligorio,51.0,11.5,Italy,Rome,са. 1650
Giacomo Gastaldi,30.0,2.4,Italy,Rome,1652
Pirro Ligorio,51.0,4,Italy,Rome,1691
Pirro Ligorio,51.0,13,Italy,Rome,1751
Pirro Ligorio,51.0,J.1,Italy,Rome,1751
Pirro Ligorio,51.0,11.6,Italy,Rome,1773
Pirro Ligorio,51.0,4,Italy,Rome,1775
Pirro Ligorio,51.0,11.7,Italy,Rome,18208
Giacomo Gastaldi,30.0,84.4,Italy,Siena,16027
Giacomo Gastaldi,30.0,84.4,Italy,Siena,1663
Domenico Macaneo · 359,52.0,B,Italy,Turin,1508
Girolamo Bell' Armato,10.0,1.2,Italy,Unknown city,1554
Girolamo Bell' Armato,10.0,1.3,Italy,Unknown city,1558
Gilles Boileau de Buillon,12.0,22.3,Italy,Unknown city,1561
Girolamo Bell' Armato,10.0,1.8,Italy,Unknown city,са. 1570
Bernardus Sylvanus,75.0,C,Italy,Venice,1511
Giovanni Domenico Zorzi,87.0,15,Italy,Venice,15208
Benedetto Bordone,13.0,A.1,Italy,Venice,1528
Benedetto Bordone,13.0,3,Italy,Venice,1528
Benedetto Bordone,13.0,4,Italy,Venice,1528
Benedetto Bordone,13.0,5,Italy,Venice,1528
Benedetto Bordone,13.0,6,Italy,Venice,1528
Benedetto Bordone,13.0,7,Italy,Venice,1528
Benedetto Bordone,13.0,8,Italy,Venice,1528
Benedetto Bordone,13.0,9,Italy,Venice,1528
Benedetto Bordone,13.0,10,Italy,Venice,1528
Benedetto Bordone,13.0,11,Italy,Venice,1528
Benedetto Bordone,13.0,12,Italy,Venice,1528
Benedetto Bordone,13.0,13,Italy,Venice,1528
Benedetto Bordone,13.0,14,Italy,Venice,1528
Benedetto Bordone,13.0,15,Italy,Venice,1528
Benedetto Bordone,13.0,16,Italy,Venice,1528
Benedetto Bordone,13.0,17,Italy,Venice,1528
Benedetto Bordone,13.0,18,Italy,Venice,1528
Benedetto Bordone,13.0,19,Italy,Venice,1528
Benedetto Bordone,13.0,20,Italy,Venice,1528
Benedetto Bordone,13.0,21,Italy,Venice,1528
Benedetto Bordone,13.0,22,Italy,Venice,1528
Benedetto Bordone,13.0,23,Italy,Venice,1528
Benedetto Bordone,13.0,24,Italy,Venice,1528
Benedetto Bordone,13.0,25,Italy,Venice,1528
Benedetto Bordone,13.0,26,Italy,Venice,1528
Benedetto Bordone,13.0,27,Italy,Venice,1528
Benedetto Bordone,13.0,28,Italy,Venice,1528
Benedetto Bordone,13.0,29,Italy,Venice,1528
Benedetto Bordone,13.0,30,Italy,Venice,1528
Benedetto Bordone,13.0,31,Italy,Venice,1528
Benedetto Bordone,13.0,32,Italy,Venice,1528
Benedetto Bordone,13.0,33,Italy,Venice,1528
Benedetto Bordone,13.0,34,Italy,Venice,1528
Benedetto Bordone,13.0,35,Italy,Venice,1528
Benedetto Bordone,13.0,36,Italy,Venice,1528
Benedetto Bordone,13.0,37,Italy,Venice,1528
Benedetto Bordone,13.0,38,Italy,Venice,1528
Benedetto Bordone,13.0,39,Italy,Venice,1528
Benedetto Bordone,13.0,40,Italy,Venice,1528
Benedetto Bordone,13.0,41,Italy,Venice,1528
Benedetto Bordone,13.0,42,Italy,Venice,1528
Benedetto Bordone,13.0,43,Italy,Venice,1528
Benedetto Bordone,13.0,44,Italy,Venice,1528
Benedetto Bordone,13.0,45,Italy,Venice,1528
Benedetto Bordone,13.0,46,Italy,Venice,1528
Benedetto Bordone,13.0,47,Italy,Venice,1528
Benedetto Bordone,13.0,48,Italy,Venice,1528
Benedetto Bordone,13.0,49,Italy,Venice,1528
Benedetto Bordone,13.0,50,Italy,Venice,1528
Benedetto Bordone,13.0,51,Italy,Venice,1528
Benedetto Bordone,13.0,52,Italy,Venice,1528
Benedetto Bordone,13.0,53,Italy,Venice,1528
Benedetto Bordone,13.0,54,Italy,Venice,1528
Benedetto Bordone,13.0,55,Italy,Venice,1528
Benedetto Bordone,13.0,56,Italy,Venice,1528
Benedetto Bordone,13.0,57,Italy,Venice,1528
Benedetto Bordone,13.0,58,Italy,Venice,1528
Benedetto Bordone,13.0,59,Italy,Venice,1528
Benedetto Bordone,13.0,60,Italy,Venice,1528
Benedetto Bordone,13.0,61,Italy,Venice,1528
Benedetto Bordone,13.0,62,Italy,Venice,1528
Benedetto Bordone,13.0,63,Italy,Venice,1528
Benedetto Bordone,13.0,64,Italy,Venice,1528
Benedetto Bordone,13.0,65,Italy,Venice,1528
Benedetto Bordone,13.0,66,Italy,Venice,1528
Benedetto Bordone,13.0,67,Italy,Venice,1528
Benedetto Bordone,13.0,68,Italy,Venice,1528
Benedetto Bordone,13.0,69,Italy,Venice,1528
Benedetto Bordone,13.0,70,Italy,Venice,1528
Benedetto Bordone,13.0,71,Italy,Venice,1528
Benedetto Bordone,13.0,72,Italy,Venice,1528
Benedetto Bordone,13.0,73,Italy,Venice,1528
Benedetto Bordone,13.0,74,Italy,Venice,1528
Benedetto Bordone,13.0,75,Italy,Venice,1528
Benedetto Bordone,13.0,76,Italy,Venice,1528
Benedetto Bordone,13.0,77,Italy,Venice,1528
Benedetto Bordone,13.0,78,Italy,Venice,1528
Benedetto Bordone,13.0,79,Italy,Venice,1528
Benedetto Bordone,13.0,80,Italy,Venice,1528
Benedetto Bordone,13.0,81,Italy,Venice,1528
Benedetto Bordone,13.0,82,Italy,Venice,1528
Benedetto Bordone,13.0,83,Italy,Venice,1528
Benedetto Bordone,13.0,84,Italy,Venice,1528
Benedetto Bordone,13.0,85,Italy,Venice,1528
Benedetto Bordone,13.0,86,Italy,Venice,1528
Benedetto Bordone,13.0,87,Italy,Venice,1528
Benedetto Bordone,13.0,88,Italy,Venice,1528
Benedetto Bordone,13.0,89,Italy,Venice,1528
Benedetto Bordone,13.0,90,Italy,Venice,1528
Benedetto Bordone,13.0,91,Italy,Venice,1528
Benedetto Bordone,13.0,92,Italy,Venice,1528
Benedetto Bordone,13.0,93,Italy,Venice,1528
Benedetto Bordone,13.0,94,Italy,Venice,1528
Benedetto Bordone,13.0,95,Italy,Venice,1528
Benedetto Bordone,13.0,96,Italy,Venice,1528
Benedetto Bordone,13.0,97,Italy,Venice,1528
Benedetto Bordone,13.0,98,Italy,Venice,1528
Benedetto Bordone,13.0,99,Italy,Venice,1528
Benedetto Bordone,13.0,100,Italy,Venice,1528
Benedetto Bordone,13.0,101,Italy,Venice,1528
Benedetto Bordone,13.0,102,Italy,Venice,1528
Benedetto Bordone,13.0,103,Italy,Venice,1528
Benedetto Bordone,13.0,104,Italy,Venice,1528
Benedetto Bordone,13.0,105,Italy,Venice,1528
Benedetto Bordone,13.0,106,Italy,Venice,1528
Benedetto Bordone,13.0,107,Italy,Venice,1528
Benedetto Bordone,13.0,108,Italy,Venice,1528
Benedetto Bordone,13.0,109,Italy,Venice,1528
Benedetto Bordone,13.0,110,Italy,Venice,1528
Benedetto Bordone,13.0,111,Italy,Venice,1528
Benedetto Bordone,13.0,112,Italy,Venice,1528
Benedetto Bordone,13.0,113,Italy,Venice,1528
Pietro Cappo,21.0,C.2,Italy,Venice,1528
Nicolaus Cusanus,23.0,1.7,Italy,Venice,1530
Paolo Giovio,33.0,0,Italy,Venice,1530
Peter Apian,7.0,К,Italy,Venice,1533
Benedetto Bordone,13.0,А.2,Italy,Venice,1534
Peter Apian,7.0,К,Italy,Venice,1555
Oronce Fine,27.0,3.1,Italy,Venice,1536
Peter Apian,7.0,K,Italy,Venice,1537
Benedetto Bordone,13.0,A.3,Italy,Venice,1537
Giovanni Domenico Zorzi,87.0,8,Italy,Venice,1538
Giovanni Domenico Zorzi,87.0,7,Italy,Venice,1538
Giacomo Gastaldi,30.0,A,Italy,Venice,1539
Olaus Magnus,53.0,1,Italy,Venice,1539
Olaus Magnus,53.0,A,Italy,Venice,1539
Olaus Magnus,53.0,A.1,Italy,Venice,1539
Pietro Cappo,21.0,0,Italy,Venice,1540
Wolfgang Wissenburg,82.0,1.2,Italy,Venice,1540s
Peter Apian,7.0,К,Italy,Venice,1541
Giacomo Gastaldi,30.0,1,Italy,Venice,1544
Nikolaos Sophianos · 495,71.0,С,Italy,Venice,1544
Giacomo Gastaldi,30.0,2,Italy,Venice,1545
Nikolaos Sophianos · 495,71.0,D,Italy,Venice,1545
Giovanni Domenico Zorzi,87.0,10,Italy,Venice,1545
Giovanni Domenico Zorzi,87.0,11,Italy,Venice,1545
Giacomo Gastaldi,30.0,3,Italy,Venice,1546
Giacomo Gastaldi,30.0,4,Italy,Venice,1546
Paolo Giovio,33.0,5,Italy,Venice,1546
Gabriel Symeoni,76.0,A,Italy,Venice,1546
Giovanni Domenico Zorzi,87.0,13,Italy,Venice,1546
Benedetto Bordone,13.0,A.4,Italy,Venice,1547
Giacomo Gastaldi,30.0,C,Italy,Venice,"1548
30/ 3-64"
Paolo Giovio,33.0,2.2,Italy,Venice,"1548
30/ 3-64"
Paolo Giovio,33.0,G,Italy,Venice,"1548
30/ 3-64"
Girolamo Bell' Armato,10.0,11,Italy,Venice,1550
Giacomo Gastaldi,30.0,65,Italy,Venice,1550
Giacomo Gastaldi,30.0,67,Italy,Venice,1550
Giacomo Gastaldi,30.0,68,Italy,Venice,1550
Giacomo Gastaldi,30.0,72,Italy,Venice,1550
Wolfgang Wissenburg,82.0,1.3,Italy,Venice,1550
Heinrich Zell,84.0,5.3,Italy,Venice,1550
Peter Apian,7.0,K,Italy,Venice,1551
Vincenzo Paletino,60.0,1,Italy,Venice,1551
Oronce Fine,27.0,3.5,Italy,Venice,1552
Giacomo Gastaldi,30.0,70,Italy,Venice,1552
Peter Apian,7.0,6.1,Italy,Venice,1553
Oronce Fine,27.0,3.7,Italy,Venice,1553
Giacomo Gastaldi,30.0,70.1,Italy,Venice,1553
Pirro Ligorio,51.0,B,Italy,Venice,1553
Peter Apian,7.0,K,Italy,Venice,1554
Giacomo Gastaldi,30.0,7375,Italy,Venice,1554
Pirro Ligorio,51.0,4,Italy,Venice,1554
Vincenzo Paletino,60.0,A,Italy,Venice,1554
Giacomo Gastaldi,30.0,76,Italy,Venice,1555
Jacob van Deventer,25.0,4.3,Italy,Venice,1556
Giacomo Gastaldi,30.0,76.1,Italy,Venice,1556
Giacomo Gastaldi,30.0,78,Italy,Venice,1556
Giacomo Gastaldi,30.0,79,Italy,Venice,1556
Giacomo Gastaldi,30.0,80,Italy,Venice,1556
Giacomo Gastaldi,30.0,81,Italy,Venice,1556
Giacomo Gastaldi,30.0,82,Italy,Venice,1556
Giacomo Gastaldi,30.0,83,Italy,Venice,1556
Gerard Mercator,56.0,6.2,Italy,Venice,1556
Gregorio Amaseo,4.0,11:1558,Italy,Venice,1557
Cornelis Anthoniszoon,6.0,8.2,Italy,Venice,1557
Jacob van Deventer,25.0,8.3,Italy,Venice,1557
Gerard Mercator,56.0,6.3,Italy,Venice,1557
Vincenzo Paletino,60.0,1.3,Italy,Venice,1557
Caspar Vopel,79.0,54,Italy,Venice,1557
Nicolò Zeno,85.0,A,Italy,Venice,1557
Nicolò Zeno,85.0,1,Italy,Venice,1557
Girolamo Bell' Armato,10.0,1.4,Italy,Venice,1559
Giacomo Gastaldi,30.0,70.2,Italy,Venice,1559
Giacomo Gastaldi,30.0,85,Italy,Venice,1559
Giacomo Gastaldi,30.0,86,Italy,Venice,1559
Giacomo Gastaldi,30.0,12,Italy,Venice,1559
Paolo Giovio,33.0,11,Italy,Venice,1559
Paolo Giovio,33.0,A.1,Italy,Venice,1559
Giovanni Domenico Zorzi,87.0,14,Italy,Venice,1559
Giacomo Gastaldi,30.0,3.2,Italy,Venice,1560
Giacomo Gastaldi,30.0,70.3,Italy,Venice,1560
Giacomo Gastaldi,30.0,87,Italy,Venice,1560
Giacomo Gastaldi,30.0,88,Italy,Venice,1560
Giacomo Gastaldi,30.0,89,Italy,Venice,1560
Giacomo Gastaldi,30.0,E,Italy,Venice,1560
Giacomo Gastaldi,30.0,E.1,Italy,Venice,1560
Nicolas de Nicolay · 435,59.0,4.1,Italy,Venice,1560
Vincenzo Paletino,60.0,1.6,Italy,Venice,1560
Nicolò Zeno,85.0,1.3,Italy,Venice,15608
Nicolò Zeno,85.0,1.4,Italy,Venice,15608
Gregorio Amaseo,4.0,1.2,Italy,Venice,1561
Giacomo Gastaldi,30.0,C.1,Italy,Venice,1561
Giacomo Gastaldi,30.0,G,Italy,Venice,1561
Giacomo Gastaldi,30.0,76.2,Italy,Venice,1561
Giacomo Gastaldi,30.0,90,Italy,Venice,1561
Giacomo Gastaldi,30.0,91,Italy,Venice,1561
Giacomo Gastaldi,30.0,92,Italy,Venice,1561
Giacomo Gastaldi,30.0,93,Italy,Venice,1561
Giacomo Gastaldi,30.0,J,Italy,Venice,1561
Nicolò Zeno,85.0,1.1,Italy,Venice,1561
Cornelis Anthoniszoon,6.0,8.4,Italy,Venice,1562
Gilles Boileau de Buillon,12.0,20.1,Italy,Venice,1562
Nicolaus Cusanus,23.0,1.9,Italy,Venice,1562
Giacomo Gastaldi,30.0,3.2,Italy,Venice,1562
Giacomo Gastaldi,30.0,68.1,Italy,Venice,1562
Giacomo Gastaldi,30.0,68.2,Italy,Venice,1562
Giacomo Gastaldi,30.0,70.3,Italy,Venice,1562
Giacomo Gastaldi,30.0,96,Italy,Venice,1562
Giacomo Gastaldi,30.0,97,Italy,Venice,1562
Giacomo Gastaldi,30.0,98.1,Italy,Venice,1562
Giacomo Gastaldi,30.0,C.1,Italy,Venice,1562
Giacomo Gastaldi,30.0,J.1,Italy,Venice,1562
Girolamo Bell' Armato,10.0,1.6,Italy,Venice,1563
Jacob van Deventer,25.0,7.327,Italy,Venice,1563
Giacomo Gastaldi,30.0,73.1,Italy,Venice,1563
Giacomo Gastaldi,30.0,74.1,Italy,Venice,1563
Giacomo Gastaldi,30.0,75.1,Italy,Venice,1563
Giacomo Gastaldi,30.0,93.1,Italy,Venice,1563
Giacomo Gastaldi,30.0,98.2,Italy,Venice,1563
Nicolas de Nicolay · 435,59.0,4.1,Italy,Venice,1563
Aegidius Tschudi · 547 25,78.0,1.6,Italy,Venice,1563
Wolfgang Wissenburg,82.0,1.5,Italy,Venice,1563
Giacomo Gastaldi,30.0,61.1,Italy,Venice,1564
Giacomo Gastaldi,30.0,62.2,Italy,Venice,1564
Giacomo Gastaldi,30.0,70.4,Italy,Venice,1564
Giacomo Gastaldi,30.0,73.2,Italy,Venice,1564
Giacomo Gastaldi,30.0,74.2,Italy,Venice,1564
Giacomo Gastaldi,30.0,75.2,Italy,Venice,1564
Giacomo Gastaldi,30.0,98.3,Italy,Venice,1564
Giacomo Gastaldi,30.0,103,Italy,Venice,1564
Giacomo Gastaldi,30.0,C.1,Italy,Venice,1564
Giacomo Gastaldi,30.0,D.1,Italy,Venice,1564
Giacomo Gastaldi,30.0,F,Italy,Venice,1564
Giacomo Gastaldi,30.0,G.1,Italy,Venice,1564
Nikolaos Sophianos · 495,71.0,1.7,Italy,Venice,1564
Giacomo Gastaldi,30.0,J,Italy,Venice,"15656 1 30/
98.4"
Jacob van Deventer,25.0,1.4,Italy,Venice,1566
Jacob van Deventer,25.0,8.4,Italy,Venice,1566
Oronce Fine,27.0,2.3,Italy,Venice,1566
Oronce Fine,27.0,3.11,Italy,Venice,1566
Giacomo Gastaldi,30.0,2.3,Italy,Venice,1566
Giacomo Gastaldi,30.0,61.2,Italy,Venice,1566
Giacomo Gastaldi,30.0,62.3,Italy,Venice,1566
Giacomo Gastaldi,30.0,68.3,Italy,Venice,1566
Giacomo Gastaldi,30.0,76.2,Italy,Venice,1566
Giacomo Gastaldi,30.0,86.2,Italy,Venice,1566
Giacomo Gastaldi,30.0,88.1,Italy,Venice,1566
Giacomo Gastaldi,30.0,88.2,Italy,Venice,1566
Giacomo Gastaldi,30.0,98.2,Italy,Venice,1566
Giacomo Gastaldi,30.0,103.1,Italy,Venice,1566
Olaus Magnus,53.0,1.4,Italy,Venice,1566
Nikolaos Sophianos · 495,71.0,1.8,Italy,Venice,1566
Jacob van Deventer,25.0,1.5,Italy,Venice,1567
Jacob van Deventer,25.0,4.7,Italy,Venice,1567
Gemma Frisius,29.0,E,Italy,Venice,1567
Giacomo Gastaldi,30.0,90.1,Italy,Venice,1567
Giacomo Gastaldi,30.0,93.2,Italy,Venice,1567
Giacomo Gastaldi,30.0,105,Italy,Venice,1567
Giacomo Gastaldi,30.0,106,Italy,Venice,1567
Agostino Giustiniani,34.0,1.2,Italy,Venice,1567
Gerard Mercator,56.0,6.7,Italy,Venice,1567
Aegidius Tschudi · 547 25,78.0,1.9,Italy,Venice,1567
Giacomo Gastaldi,30.0,86.3,Italy,Venice,1568
Giacomo Gastaldi,30.0,96.1a,Italy,Venice,1568
Giacomo Gastaldi,30.0,96.1b,Italy,Venice,1568
Giacomo Gastaldi,30.0,107,Italy,Venice,1568
Giacomo Gastaldi,30.0,108,Italy,Venice,1568
Pietro Cappo,21.0,27.1,Italy,Venice,1569
Pietro Cappo,21.0,27.2,Italy,Venice,1569
Giacomo Gastaldi,30.0,88.3,Italy,Venice,1569
Giacomo Gastaldi,30.0,90.1,Italy,Venice,1569
Giacomo Gastaldi,30.0,93.2,Italy,Venice,1569
Abraham Ortelius,1.0,4.1,Italy,Venice,1570
Giacomo Gastaldi,30.0,62.4,Italy,Venice,1570
Giacomo Gastaldi,30.0,84.2,Italy,Venice,1570
Giacomo Gastaldi,30.0,85.2,Italy,Venice,1570
Giacomo Gastaldi,30.0,91.1,Italy,Venice,1570
Giacomo Gastaldi,30.0,92.1,Italy,Venice,1570
Giacomo Gastaldi,30.0,93.3,Italy,Venice,1570
Giacomo Gastaldi,30.0,103,Italy,Venice,1570
Giacomo Gastaldi,30.0,103.2,Italy,Venice,1570
Giacomo Gastaldi,30.0,108.1,Italy,Venice,1570
Wacław Grodecki,35.0,1.4,Italy,Venice,1570
Nicolas de Nicolay · 435,59.0,4.2,Italy,Venice,1570
Girolamo Bell' Armato,10.0,1.3,Italy,Venice,15708
Giacomo Gastaldi,30.0,2.5,Italy,Venice,15708
Giacomo Gastaldi,30.0,90.3,Italy,Venice,15708
Giacomo Gastaldi,30.0,D.2,Italy,Venice,15708
Giacomo Gastaldi,30.0,H,Italy,Venice,15708
Pietro Cappo,21.0,27.3,Italy,Venice,1571
Giacomo Gastaldi,30.0,107,Italy,Venice,1571
Giacomo Gastaldi,30.0,90.1,Italy,Venice,1572
Pietro Cappo,21.0,27.4,Italy,Venice,1573
Giacomo Gastaldi,30.0,C.1,Italy,Venice,1574
Giacomo Gastaldi,30.0,76.2,Italy,Venice,1578
Giacomo Gastaldi,30.0,98.8,Italy,Venice,1579
Giacomo Gastaldi,30.0,93.2,Italy,Venice,1581
André Thevet,77.0,B,Italy,Venice,1584
Oronce Fine,27.0,2.4,Italy,Venice,1586-87?
Giacomo Gastaldi,30.0,3.2,Italy,Venice,1594
Abraham Ortelius,1.0,4.2,Italy,Venice,1595
Gerard Mercator,56.0,17.5,Italy,Venice,1596
Nicolò Zeno,85.0,1.6,Italy,Venice,1596
Pietro Cappo,21.0,27.6,Italy,Venice,1598
Gemma Frisius,29.0,F,Italy,Venice,1598
Giacomo Gastaldi,30.0,93.1,Italy,Venice,1599
Johannes Honter,41.0,A,Italy,Venice,1599
Giacomo Gastaldi,30.0,3.2,Italy,Venice,1651
Pirro Ligorio,51.0,H,Italy,Venice,1676
Giacomo Gastaldi,30.0,3.2,Italy,Venice,1751
Oronce Fine,27.0,2.2,Italy,Venice,1795
Nicolò Zeno,85.0,1.8,Italy,Venice,1808
Cornelis Anthoniszoon,6.0,5,Netherlands,Amsterdam,1542
Cornelis Anthoniszoon,6.0,11,Netherlands,Amsterdam,1544
Cornelis Anthoniszoon,6.0,11.1,Netherlands,Amsterdam,15467
Cornelis Anthoniszoon,6.0,A.2,Netherlands,Amsterdam,1558
Johann Sambucus,65.0,G,Netherlands,Amsterdam,1574
Bartholomaeus Scultetus,66.0,1.7,Netherlands,Amsterdam,1579
Peter Apian,7.0,E,Netherlands,Amsterdam,1592
Gemma Frisius,29.0,A,Netherlands,Amsterdam,1592
Gerard Mercator,56.0,17.6,Netherlands,Amsterdam,1597
Charles de l'Escluse,26.0,G,Netherlands,Amsterdam,1598
Gemma Frisius,29.0,A,Netherlands,Amsterdam,1598
Fernando Alvares Seco,67.0,1.5,Netherlands,Amsterdam,1600
Gerard Mercator,56.0,E.1,Netherlands,Amsterdam,1605
Peter Apian,7.0,E,Netherlands,Amsterdam,1609
Gemma Frisius,29.0,A,Netherlands,Amsterdam,1609
Gerard Mercator,56.0,E.1,Netherlands,Amsterdam,1618-19
Cornelis Anthoniszoon,6.0,11.7,Netherlands,Amsterdam,ca. 1625
Johannes Mellinger,55.0,7.2,Netherlands,Amsterdam,1630
Gabriel Symeoni,76.0,1.5,Netherlands,Amsterdam,1631
Johannes Mellinger,55.0,7.3,Netherlands,Amsterdam,1633
Bartholomaeus Scultetus,66.0,2.3,Netherlands,Amsterdam,1638
