mapmaker_name,mapmaker_id,map_or_book_id,country,city,date,earliest_date_estimate,latest_date_estimate,Map or Book,Original Edition
Martin Helwig,38,1.15,Germany,Cologne,1608,1608.0,1608.0,Map,No
Pirro Ligorio,51,5.3,Germany,Cologne,1608,1608.0,1608.0,Map,No
Johannes Mellinger,55,7.1,Germany,Cologne,1608,1608.0,1608.0,Map,No
Gerard Mercator,56,6.15,Germany,Cologne,1608,1608.0,1608.0,Map,No
Gerard Mercator,56,17.3,Germany,Cologne,1608,1608.0,1608.0,Map,No
Caspar Vopel,79,8.5,Germany,Cologne,after 1630?,1625.0,1640.0,Map,No
Gerard Mercator,56,13,Germany,Duisburg,1554,1554.0,1554.0,Map,Yes
Gerard Mercator,56,16,Germany,Duisburg,1564,1564.0,1564.0,Map,Yes
Gerard Mercator,56,18,Germany,Duisburg,1569,1569.0,1569.0,Map,Yes
Gerard Mercator,56,17,Germany,Duisburg,1569,1569.0,1569.0,Map,Yes
Philipp Apian,8,2.10,Germany,Duisburg,1585,1585.0,1585.0,Map,No
Gerard Mercator,56,67,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,68,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,69,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,70,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,71,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,72,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,73,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,74,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,75,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,76,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,77,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,78,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,79,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,80,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,81,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,82,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,83,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,84,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,85,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,86,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,87,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,88,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,89,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,90,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,91,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,92,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,93,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,94,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,95,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,96,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,97,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,98,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,99,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,100,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,101,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,102,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,103,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,104,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,105,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,106,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,107,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,108,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,109,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,110,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,111,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,112,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,113,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,114,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,115,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,116,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,117,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,118,Germany,Duisburg,1585,1585.0,1585.0,Map,Yes
Gerard Mercator,56,F,Germany,Duisburg,1585,1585.0,1585.0,Book,Yes
Gerard Mercator,56,G,Germany,Duisburg,1585,1585.0,1585.0,Book,Yes
Gerard Mercator,56,H,Germany,Duisburg,1585,1585.0,1585.0,Book,Yes
Gerard Mercator,56,J,Germany,Duisburg,1585,1585.0,1585.0,Book,Yes
Gerard Mercator,56,K,Germany,Duisburg,1585,1585.0,1585.0,Book,Yes
Nicolas de Nicolay · 435,59,5.2,Germany,Duisburg,1585,1585.0,1585.0,Map,No
Gerard Mercator,56,L,Germany,Duisburg,1589,1589.0,1589.0,Book,Yes
Gerard Mercator,56,119,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,120,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,121,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,122,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,123,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,124,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,125,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,126,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,127,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,128,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,129,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,130,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,131,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,132,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,133,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,134,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,135,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,136,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,137,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,138,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,139,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,140,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,141,Germany,Duisburg,1589,1589.0,1589.0,Map,Yes
Gerard Mercator,56,38.1,Germany,Duisburg,1595,1595.0,1595.0,Map,No
Gerard Mercator,56,142,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,143,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,144,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,145,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,146,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,147,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,148,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,149,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,150,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,151,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,152,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,153,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,154,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,155,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,156,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,157,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,158,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,159,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,160,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,161,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,162,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,163,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,164,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,165,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,166,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,167,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,168,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,169,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,170,Germany,Duisburg,1595,1595.0,1595.0,Map,Yes
Gerard Mercator,56,M,Germany,Duisburg,1595,1595.0,1595.0,Book,Yes
Gerard Mercator,56,N,Germany,Duisburg,1595,1595.0,1595.0,Book,Yes
Gerard Mercator,56,M,Germany,Düsseldorf,1595,1595.0,1595.0,Book,Yes
Nicolaus Cusanus,23,1,Germany,Eichstatt,Ca. 1514,1509.0,1519.0,Map,Yes
Martin Helwig,38,1.16,Germany,Bissleben,1601,1601.0,1601.0,Map,No
Sebastian Munster,58,P,Germany,Frankfurt am Main,1536,1536.0,1536.0,Book,Yes
Sebastian Munster,58,48,Germany,Frankfurt am Main,1536,1536.0,1536.0,Map,Yes
Sebastian Munster,58,49,Germany,Frankfurt am Main,1536,1536.0,1536.0,Map,Yes
Johannes A ventinus,9,J.1,Germany,Frankfurt am Main,1566,1566.0,1566.0,Book,No
Abraham Ortelius,1,D[],Germany,Frankfurt am Main,1576,1576.0,1576.0,Book,Yes
Johannes A ventinus,9,J.2,Germany,Frankfurt am Main,1580,1580.0,1580.0,Book,No
Johann Sambucus,65,N,Germany,Frankfurt am Main,1581,1581.0,1581.0,Book,Yes
Charles de l'Escluse,26,F,Germany,Frankfurt am Main,1590,1590.0,1590.0,Book,Yes
Caspar Vopel,79,8.5,Germany,Frankfurt am Main,1594,1594.0,1594.0,Map,No
Gerard Mercator,56,17.3,Germany,Frankfurt am Main,1597,1597.0,1597.0,Map,No
Gerard Mercator,56,E.1,Germany,Frankfurt am Main,1605,1605.0,1605.0,Book,No
Gerard Mercator,56,17.3,Germany,Frankfurt am Main,1624,1624.0,1624.0,Map,No
Martin Helwig,38,1.19,Germany,Frankfurt am Main,1650,1650.0,1650.0,Map,No
Pirro Ligorio,51,G,Germany,Frankfurt am Main,1671,1671.0,1671.0,Book,Yes
Philipp Apian,8,2.12,Germany,Frankfurt am Main,ca. 1750,1745.0,1755.0,Map,No
Philipp Apian,8,2.14,Germany,Frankfurt am Main,1778,1778.0,1778.0,Map,No
Bartholomaeus Scultetus,66,A,Germany,Görlitz,1567,1567.0,1567.0,Book,Yes
Bartholomaeus Scultetus,66,1,Germany,Görlitz,1569,1569.0,1569.0,Map,Yes
Bartholomaeus Scultetus,66,C,Germany,Görlitz,1571,1571.0,1571.0,Book,Yes
Bartholomaeus Scultetus,66,D,Germany,Görlitz,1572,1572.0,1572.0,Book,Yes
Bartholomaeus Scultetus,66,E,Germany,Görlitz,1572,1572.0,1572.0,Book,Yes
Bartholomaeus Scultetus,66,1.2,Germany,Görlitz,1574,1574.0,1574.0,Map,No
Bartholomaeus Scultetus,66,C,Germany,Görlitz,1574,1574.0,1574.0,Book,Yes
Bartholomaeus Scultetus,66,1.3,Germany,Görlitz,1575?,1570.0,1580.0,Map,No
Bartholomaeus Scultetus,66,1.4,Germany,Görlitz,1577,1577.0,1577.0,Map,No
Bartholomaeus Scultetus,66,1.5,Germany,Görlitz,1578,1578.0,1578.0,Map,No
Bartholomaeus Scultetus,66,H,Germany,Görlitz,1583,1583.0,1583.0,Book,Yes
Bartholomaeus Scultetus,66,H,Germany,Görlitz,1585,1585.0,1585.0,Book,Yes
Bartholomaeus Scultetus,66,Н,Germany,Görlitz,1586,1586.0,1586.0,Book,Yes
Bartholomaeus Scultetus,66,C,Germany,Görlitz,1587,1587.0,1587.0,Book,Yes
Bartholomaeus Scultetus,66,H,Germany,Görlitz,1587,1587.0,1587.0,Book,Yes
Bartholomaeus Scultetus,66,E,Germany,Görlitz,1588,1588.0,1588.0,Book,Yes
Bartholomaeus Scultetus,66,H,Germany,Görlitz,1588,1588.0,1588.0,Book,Yes
Bartholomaeus Scultetus,66,Н,Germany,Görlitz,1589,1589.0,1589.0,Book,Yes
Bartholomaeus Scultetus,66,Н,Germany,Görlitz,1590,1590.0,1590.0,Book,Yes
Bartholomaeus Scultetus,66,H,Germany,Görlitz,1591,1591.0,1591.0,Book,Yes
Bartholomaeus Scultetus,66,Н,Germany,Görlitz,1592,1592.0,1592.0,Book,Yes
Bartholomaeus Scultetus,66,H,Germany,Görlitz,1593,1593.0,1593.0,Book,Yes
Bartholomaeus Scultetus,66,2,Germany,Görlitz,1593,1593.0,1593.0,Map,Yes
Bartholomaeus Scultetus,66,2.1,Germany,Görlitz,1595,1595.0,1595.0,Map,No
Bartholomaeus Scultetus,66,2.2,Germany,Görlitz,1600?,1595.0,1605.0,Map,No
Lorenz Fries,28,M,Germany,Haguenau,1524,1524.0,1524.0,Book,Yes
Gemma Frisius,29,E,Germany,Halle,1625,1625.0,1625.0,Book,Yes
Marcus Jordan,45,3,Germany,Hamburg,1559,1559.0,1559.0,Map,Yes
Peter Böckel,11,1.4,Germany,Hamburg,1733,1733.0,1733.0,Map,No
Johann Putsch,61,1.2,Germany,Helmstedt,1581,1581.0,1581.0,Map,No
Peter Apian,7,F,Germany,Imgolstadt,1526,1526.0,1526.0,Book,Yes
Peter Apian,7,G,Germany,Imgolstadt,1527,1527.0,1527.0,Book,Yes
Peter Apian,7,H,Germany,Imgolstadt,1528,1528.0,1528.0,Book,Yes
Peter Apian,7,6,Germany,Imgolstadt,1528,1528.0,1528.0,Map,Yes
Peter Apian,7,9,Germany,Imgolstadt,1530,1530.0,1530.0,Map,Yes
Peter Apian,7,K,Germany,Imgolstadt,1532,1532.0,1532.0,Book,Yes
Peter Apian,7,L,Germany,Imgolstadt,1532,1532.0,1532.0,Book,Yes
Peter Apian,7,M,Germany,Imgolstadt,1532,1532.0,1532.0,Book,Yes
Peter Apian,7,10,Germany,Imgolstadt,1533,1533.0,1533.0,Map,Yes
Peter Apian,7,11,Germany,Imgolstadt,1533,1533.0,1533.0,Map,Yes
Peter Apian,7,11.1,Germany,Imgolstadt,1533,1533.0,1533.0,Map,No
Peter Apian,7,N,Germany,Imgolstadt,1533,1533.0,1533.0,Book,Yes
Peter Apian,7,1”,Germany,Imgolstadt,1533,1533.0,1533.0,Map,Yes
Peter Apian,7,Q,Germany,Imgolstadt,1533,1533.0,1533.0,Book,Yes
Peter Apian,7,R,Germany,Imgolstadt,1533,1533.0,1533.0,Book,Yes
Sebastian Rotenhan · 453,64,1,Germany,Imgolstadt,1533,1533.0,1533.0,Map,Yes
Peter Apian,7,T,Germany,Imgolstadt,1534,1534.0,1534.0,Book,Yes
Peter Apian,7,13,Germany,Imgolstadt,1536,1536.0,1536.0,Map,Yes
Peter Apian,7,W,Germany,Imgolstadt,1540,1540.0,1540.0,Book,Yes
Caspar Brusch,16,H,Germany,Imgolstadt,1551,1551.0,1551.0,Book,Yes
Johannes A ventinus,9,D.1,Germany,Imgolstadt,1554,1554.0,1554.0,Book,No
Philipp Apian,8,2.1,Germany,Imgolstadt,1568,1568.0,1568.0,Map,No
Philipp Apian,8,2a,Germany,Imgolstadt,1568,1568.0,1568.0,Map,Yes
Philipp Apian,8,2b,Germany,Imgolstadt,1568,1568.0,1568.0,Map,Yes
Johannes Mellinger,55,2,Germany,Jena,1571,1571.0,1571.0,Map,Yes
Johannes Mellinger,55,3,Germany,Jena,1571,1571.0,1571.0,Map,Yes
Peter Laicksteen,47,2,Germany,Kalkar,1570,1570.0,1570.0,Map,Yes
Peter Laicksteen,47,3,Germany,Kalkar,1570,1570.0,1570.0,Map,Yes
Christian Sgrooten,70,11,Germany,Kalkar,1570,1570.0,1570.0,Map,Yes
Christian Sgrooten,70,12,Germany,Kalkar,1570,1570.0,1570.0,Map,Yes
Christian Sgrooten,70,13,Germany,Kalkar,1572,1572.0,1572.0,Map,Yes
Marcus Jordan,45,3.3,Germany,Krempe,1580,1580.0,1580.0,Map,No
Peter Apian,7,2,Germany,Landshut,1521 or 22,1521.0,1522.0,Map,Yes
Peter Apian,7,A,Germany,Landshut,1521 or 22,1521.0,1522.0,Book,Yes
Peter Apian,7,C,Germany,Landshut,1523,1523.0,1523.0,Book,Yes
Johannes A ventinus,9,1.1,Germany,Landshut,1523,1523.0,1523.0,Map,No
Johannes A ventinus,9,C,Germany,Landshut,1523,1523.0,1523.0,Book,Yes
Peter Apian,7,4,Germany,Landshut,1524,1524.0,1524.0,Map,Yes
Peter Apian,7,5,Germany,Landshut,1524,1524.0,1524.0,Map,Yes
Peter Apian,7,D,Germany,Landshut,1524,1524.0,1524.0,Book,Yes
Peter Apian,7,E,Germany,Landshut,1524,1524.0,1524.0,Book,Yes
Johannes A ventinus,9,5,Germany,Landshut,1535,1535.0,1535.0,Map,Yes
Caspar Brusch,16,D,Germany,Leipzig,1542,1542.0,1542.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1558,1558.0,1558.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1559,1559.0,1559.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1562,1562.0,1562.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1565,1565.0,1565.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1568,1568.0,1568.0,Book,Yes
Johann Criginger,22,1.3,Germany,Leipzig,са. 1569,1564.0,1574.0,Map,No
Gemma Frisius,29,E,Germany,Leipzig,1572,1572.0,1572.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1575,1575.0,1575.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1580,1580.0,1580.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1584,1584.0,1584.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1588,1588.0,1588.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1591,1591.0,1591.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1592,1592.0,1592.0,Book,Yes
Gemma Frisius,29,E,Germany,Leipzig,1595,1595.0,1595.0,Book,Yes
Marcus Jordan,45,6.2,Germany,Leipzig,1597,1597.0,1597.0,Map,No
Gemma Frisius,29,E,Germany,Leipzig,1607,1607.0,1607.0,Book,Yes
Martin Helwig,38,1.17,Germany,Leipzig,1625,1625.0,1625.0,Map,No
Martin Helwig,38,1.1,Germany,Liegnitz,1605,1605.0,1605.0,Map,No
Sebastian Rotenhan · 453,64,B,Germany,Mainz,1521,1521.0,1521.0,Book,Yes
Peter Apian,7,K,Germany,Marburg,1543,1543.0,1543.0,Book,Yes
Philipp Apian,8,2.6a,Germany,Munich,1579,1579.0,1579.0,Map,No
Philipp Apian,8,2.6b,Germany,Munich,1579,1579.0,1579.0,Map,No
Philipp Apian,8,2.2,Germany,Munich,1618-19,1618.0,1619.0,Map,No
Philipp Apian,8,2.3a,Germany,Munich,1651,1651.0,1651.0,Map,No
Philipp Apian,8,2.3b,Germany,Munich,1651,1651.0,1651.0,Map,No
Philipp Apian,8,2.4,Germany,Munich,1802?,1797.0,1807.0,Map,No
Godfried Mascop · 367,54,1,Germany,Münster,1568,1568.0,1568.0,Map,Yes
Nicolaus Cusanus,23,1.4,Germany,Nuremberg,1493,1493.0,1493.0,Map,No
Lorenz Fries,28,A,Germany,Nuremberg,1513,1513.0,1513.0,Book,Yes
Johannes A ventinus,9,В,Germany,Nuremberg,1522,1522.0,1522.0,Book,Yes
Christoph Zell,83,А,Germany,Nuremberg,1529,1529.0,1529.0,Book,Yes
Christoph Zell,83,B,Germany,Nuremberg,1530,1530.0,1530.0,Book,Yes
Peter Apian,7,5,Germany,Nuremberg,1533,1533.0,1533.0,Map,Yes
Christoph Zell,83,CC.1,Germany,Nuremberg,1533,1533.0,1533.0,Book,No
Christoph Zell,83,1,Germany,Nuremberg,1533,1533.0,1533.0,Map,Yes
Peter Apian,7,U,Germany,Nuremberg,1534,1534.0,1534.0,Book,Yes
Peter Apian,7,V,Germany,Nuremberg,1535,1535.0,1535.0,Book,Yes
Heinrich Zell,84,1.1,Germany,Nuremberg,1535,1535.0,1535.0,Map,No
Christoph Zell,83,D,Germany,Nuremberg,1538,1538.0,1538.0,Book,Yes
Erhart Reich,63,1,Germany,Nuremberg,1540,1540.0,1540.0,Map,Yes
Erhart Reich,63,1,Germany,Nuremberg,1540,1540.0,1540.0,Map,Yes
Peter Apian,7,U,Germany,Nuremberg,1541,1541.0,1541.0,Book,Yes
Johannes A ventinus,9,H.1,Germany,Nuremberg,1541,1541.0,1541.0,Book,No
Caspar Brusch,16,C,Germany,Nuremberg,1542,1542.0,1542.0,Book,Yes
Heinrich Zell,84,2.1,Germany,Nuremberg,1542,1542.0,1542.0,Map,No
Augustin Hirschvogel,40,B,Germany,Nuremberg,1543,1543.0,1543.0,Book,Yes
Augustin Hirschvogel,40,A,Germany,Nuremberg,1543,1543.0,1543.0,Book,Yes
Sebastian Cabot,17,6.1,Germany,Nuremberg,1544,1544.0,1544.0,Map,No
Caspar Brusch,16,F,Germany,Nuremberg,1549,1549.0,1549.0,Book,Yes
Matthias Zündt,88,A,Germany,Nuremberg,1551,1551.0,1551.0,Book,Yes
Augustin Hirschvogel,40,9.1,Germany,Nuremberg,1565,1565.0,1565.0,Map,No
Matthias Zündt,88,1,Germany,Nuremberg,1565,1565.0,1565.0,Map,Yes
Matthias Zündt,88,2,Germany,Nuremberg,1566,1566.0,1566.0,Map,Yes
Matthias Zündt,88,3,Germany,Nuremberg,1566,1566.0,1566.0,Map,Yes
Matthias Zündt,88,4,Germany,Nuremberg,1566,1566.0,1566.0,Map,Yes
Matthias Zündt,88,5,Germany,Nuremberg,1567,1567.0,1567.0,Map,Yes
Matthias Zündt,88,6,Germany,Nuremberg,1567,1567.0,1567.0,Map,Yes
Matthias Zündt,88,7,Germany,Nuremberg,1567,1567.0,1567.0,Map,Yes
Matthias Zündt,88,В,Germany,Nuremberg,1567,1567.0,1567.0,Book,Yes
Matthias Zündt,88,8,Germany,Nuremberg,1568,1568.0,1568.0,Map,Yes
Matthias Zündt,88,9,Germany,Nuremberg,1568,1568.0,1568.0,Map,Yes
Matthias Zündt,88,10,Germany,Nuremberg,1568,1568.0,1568.0,Map,Yes
Matthias Zündt,88,11,Germany,Nuremberg,1570,1570.0,1570.0,Map,Yes
Matthias Zündt,88,12,Germany,Nuremberg,1570,1570.0,1570.0,Map,Yes
Sebastian Rotenhan · 453,64,1.4,Germany,Nuremberg,1571,1571.0,1571.0,Map,No
Matthias Zündt,88,13,Germany,Nuremberg,1571,1571.0,1571.0,Map,Yes
Giovanni Domenico Zorzi,87,12.2,Germany,Nuremberg,1678,1678.0,1678.0,Map,No
Caspar Brusch,16,G.3,Germany,Nuremberg,1683,1683.0,1683.0,Book,No
Caspar Vopel,79,8.11,Germany,Nuremberg,1685,1685.0,1685.0,Map,No
Caspar Vopel,79,8.11,Germany,Nuremberg,1688,1688.0,1688.0,Map,No
Caspar Vopel,79,8.12,Germany,Nuremberg,Ca. 1700,1695.0,1705.0,Map,No
Sebastian Munster,58,45,Germany,Oppenheim,1525,1525.0,1525.0,Map,Yes
Sebastian Munster,58,B.1,Germany,Oppenheim,1528,1528.0,1528.0,Book,No
Sebastian Munster,58,46,Germany,Oppenheim,1528,1528.0,1528.0,Map,Yes
Peter Apian,7,B,Germany,Regensburg,1522,1522.0,1522.0,Book,Yes
Peter Apian,7,3,Germany,Regensburg,1522,1522.0,1522.0,Map,Yes
Johannes A ventinus,9,E,Germany,Regensburg,1532,1532.0,1532.0,Book,Yes
Johannes A ventinus,9,G,Germany,Regensburg,1532,1532.0,1532.0,Book,Yes
Caspar Brusch,16,L,Germany,Regensburg,1554,1554.0,1554.0,Book,Yes
Tilemann Stella,72,A,Germany,Rostock,1546,1546.0,1546.0,Book,Yes
Tilemann Stella,72,2,Germany,Rostock,1552,1552.0,1552.0,Map,Yes
Tilemann Stella,72,4,Germany,Rostock,1555,1555.0,1555.0,Map,Yes
Caspar Brusch,16,M,Germany,Rothenburg ob der Tauber,1560?,1555.0,1565.0,Book,Yes
Philipp Apian,8,E,Germany,Tubingen,1586,1586.0,1586.0,Book,Yes
Philipp Apian,8,F,Germany,Tubingen,1588,1588.0,1588.0,Book,Yes
Nicolaus Germanus,32,M.1,Germany,Ulm,1482,1482.0,1482.0,Book,No
Nicolaus Germanus,32,M.2,Germany,Ulm,1486,1486.0,1486.0,Book,No
Caspar Brusch,16,A,Germany,Ulm,1538,1538.0,1538.0,Book,Yes
Sebastian Rotenhan · 453,64,1.5,Germany,Ulm,1576,1576.0,1576.0,Map,No
Johannes Mellinger,55,1,Germany,Weimar,1568,1568.0,1568.0,Map,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1542,1542.0,1542.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1544,1544.0,1544.0,Book,Yes
Gemma Frisius,29,Е,Germany,Wittenberg,1548,1548.0,1548.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1550,1550.0,1550.0,Book,Yes
Marcus Jordan,45,1,Germany,Wittenberg,1550,1550.0,1550.0,Map,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1551,1551.0,1551.0,Book,Yes
Tilemann Stella,72,1,Germany,Wittenberg,1552,1552.0,1552.0,Map,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1553,1553.0,1553.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1555,1555.0,1555.0,Book,Yes
Gemma Frisius,29,E,Germany,Wittenberg,1556,1556.0,1556.0,Book,Yes
